"","mass","int","logint"
"88",143.034042358398,9317.1064453125,9.13960739223356
"89",143.07063293457,5573.31689453125,8.6257456484204
"90",143.081726074219,4018.1865234375,8.29858596625797
"91",143.106887817383,13606.4443359375,9.51829880772422
"92",143.996871948242,6024.6796875,8.70361959304519
"93",144.065704345703,12277.8154296875,9.4155492892704
"94",144.102005004883,3270.880859375,8.09281460357177
"95",144.138580322266,6265.18115234375,8.74276278189119
"96",144.982360839844,7640.390625,8.94120400978023
"97",145.049758911133,44987.828125,10.7141472460534
"98",145.078186035156,1858.27697753906,7.52740498121242
"99",145.086135864258,3286.8115234375,8.09767323202554
"100",145.097198486328,3482.29443359375,8.15544667551078
"101",145.12255859375,7754.64697265625,8.95604755202852
"102",146.081115722656,3456.33520507812,8.14796411743061
"103",146.980880737305,2200.69677734375,7.69652930617661
"104",147.080749511719,2168.95629882812,7.68200136255019
"105",147.138229370117,2403.30786132812,7.78460134293951
"106",148.018356323242,2766.18823242188,7.92522556212252
"107",148.84196472168,2527.22387695312,7.83487669743039
"108",148.944381713867,1766.458984375,7.4767322479477
"109",148.953262329102,5042.66015625,8.52568903060312
"110",149.023544311523,109468.9375,11.603396112196
"111",149.096572875977,3842.27783203125,8.25382065514165
"112",149.117279052734,2317.48974609375,7.74823987287521
"113",149.952865600586,4342.70361328125,8.37625238550912
"114",150.026916503906,8151.16796875,9.00591650501623
"115",150.091766357422,1907.44055175781,7.55351759714625
"116",150.951599121094,2706.20703125,7.9033033140266
"117",151.027893066406,2002.83117675781,7.60231704692032
"118",151.035415649414,6358.32373046875,8.75752005720326
"119",151.075408935547,4590.33447265625,8.43170817025946
"120",151.096694946289,62466.4140625,11.0423843162868
"121",151.11198425293,12295.05859375,9.41695272029571
"122",151.148254394531,2059.79370117188,7.63036111170658
"123",151.949996948242,2779.638671875,7.93007622409163
"124",152.070709228516,4619.1787109375,8.4379722000778
"125",152.099990844727,3403.65991210938,8.1326065763911
"126",153.054916381836,4919.58837890625,8.50098014316249
"127",153.091217041016,11102.775390625,9.31495039123828
"128",153.12760925293,4883.79052734375,8.49367694474155
"129",154.050323486328,2762.46362304688,7.92387817761148
"130",154.08659362793,3989.57836914062,8.29144083240566
"131",154.990325927734,4377.1953125,8.38416345865365
"132",155.070388793945,6767.447265625,8.81987922916035
"133",155.106842041016,83659.703125,11.3345126964004
"134",156.06591796875,2853.58715820312,7.95633213382539
"135",156.10205078125,4491.67041015625,8.4099799405387
"136",156.110336303711,5666.28125,8.64228831735126
"137",156.174850463867,3089.15258789062,8.0356520888791
"138",156.577560424805,1790.58959960938,7.49030022985602
"139",157.049774169922,2807.38549804688,7.9400089014699
"140",157.084411621094,12505.419921875,9.43391742306579
"141",157.122314453125,4925.45751953125,8.50217244665825
"142",157.221145629883,1707.68762207031,7.44289546656237
"143",157.804046630859,4425.61181640625,8.39516381147913
"144",157.858810424805,1859.64465332031,7.52814070185354
"145",157.890396118164,1758.15502929688,7.47202025939509
"146",157.916763305664,3936.80224609375,8.27812406008954
"147",157.972213745117,1964.50402832031,7.58299508955396
"148",158.002975463867,230836.28125,12.3494639990521
"149",158.026626586914,2183.4921875,7.68868079494807
"150",158.066146850586,1765.66516113281,7.47628276020443
"151",158.081390380859,4903.92041015625,8.49779024790772
"152",158.089477539062,2936.09692382812,7.98483640139256
"153",158.117797851562,4093.14770507812,8.31706956308245
"154",158.153900146484,14845.025390625,9.60542009757868
"155",158.201965332031,3995.38452148438,8.29289510425302
"156",158.260360717773,1843.80065917969,7.51958429587592
"157",158.288269042969,2690.03735351562,7.89731035856476
"158",158.961471557617,55872.171875,10.9308217154223
"159",159.006393432617,7875.66357421875,8.97153272353673
"160",159.065063476562,2627.70288085938,7.87386531417912
"161",159.07666015625,3650.69970703125,8.20267412876084
"162",159.083099365234,2087.158203125,7.64355870828903
"163",159.101806640625,16528.119140625,9.71281839974492
"164",159.112884521484,19040.8984375,9.85434449407558
"165",159.969177246094,7985.23876953125,8.98534996246019
"166",160.096984863281,4952.7060546875,8.50768938390356
"167",160.116226196289,2264.63989257812,7.725171037453
"168",161.096374511719,5801.17578125,8.66581589689458
"169",163.018325805664,7202.72607421875,8.88221485476442
"170",163.111877441406,5597.1123046875,8.63000608384773
"171",163.133056640625,31912.71875,10.370759916207
"172",164.071136474609,2780.14868164062,7.93025968785908
"173",164.600082397461,2028.95886230469,7.61527806475812
"174",165.091171264648,7530.7978515625,8.92675627156376
"175",165.112503051758,5169.7294921875,8.55057564353931
"176",165.127578735352,2639.46142578125,7.87833016994254
"177",166.086486816406,6317.6826171875,8.75110774540372
"178",167.013092041016,26470.865234375,10.1837999820453
"179",167.034194946289,8473.3095703125,9.04467645162362
"180",167.070678710938,4401.5419921875,8.38971021128201
"181",167.106796264648,13199.7255859375,9.48795131941424
"182",167.142913818359,3331.697265625,8.11123714250385
"183",167.977508544922,2999.505859375,8.00620284054182
"184",168.102081298828,3286.9462890625,8.09771423311772
"185",168.12321472168,4564.06982421875,8.42597000977352
"186",169.049621582031,2761.29760742188,7.92345599584305
"187",169.086044311523,17971.10546875,9.79652049534514
"188",169.122528076172,17376.37890625,9.76286702879483
"189",170.002502441406,1845.50598144531,7.52050876356223
"190",170.08203125,3208.33251953125,8.07350661683525
"191",170.096450805664,8577.5732421875,9.05690631356966
"192",170.117874145508,3587.11596679688,8.18510380675512
"193",170.603591918945,2389.19213867188,7.77871057049273
"194",170.997909545898,2440.35327148438,7.79989809120238
"195",171.052139282227,1866.06689453125,7.53158822992402
"196",171.064407348633,2705.77416992188,7.90314334993472
"197",171.101791381836,19166.58984375,9.86092392995713
"198",171.138259887695,8826.953125,9.08556517459489
"199",171.149368286133,99993.640625,11.5128618691981
"200",171.373901367188,3114.17602539062,8.04371987789674
"201",171.991958618164,2353.3251953125,7.76358458373069
"202",172.096740722656,4336.669921875,8.37486203346268
"203",172.133270263672,9470.1787109375,9.15590305727318
"204",172.144195556641,3094.96557617188,8.0375320626568
"205",172.15283203125,9334.306640625,9.14145177797625
"206",172.170104980469,3702.265625,8.21670024231522
"207",172.956512451172,2795.30786132812,7.93569752668914
"208",172.977325439453,5605.11328125,8.63143454605136
"209",173.078582763672,22209.783203125,10.0082881556128
"210",173.117416381836,42610.2421875,10.6598499302962
"211",174.120880126953,2984.68115234375,8.00124820348614
"212",174.127899169922,16498.7734375,9.71104132000432
"213",174.148971557617,2008.51831054688,7.60515257028597
"214",174.160232543945,21859.720703125,9.99240098503066
"215",174.992324829102,4267.423828125,8.35876560521228
"216",175.096527099609,4259.2333984375,8.35684446965143
"217",175.133087158203,2168.63305664062,7.68185232023124
"218",176.013610839844,39679.890625,10.5885998049686
"219",176.07080078125,2415.91723632812,7.78983430198124
"220",176.972183227539,11958.5263671875,9.38919980646736
"221",177.00732421875,8593,9.05870319731322
"222",177.054779052734,17065.634765625,9.74482205757987
"223",177.11213684082,2568.14672851562,7.85093980045002
"224",177.127578735352,5917.6044921875,8.68568699939658
"225",177.163970947266,2501.58032226562,7.82467794005322
"226",178.086151123047,3799.4326171875,8.24260702329999
